"sample","strategy","grp","cost","qalys"
28,"Strategy 2","Group 2",1042666.47656048,15.1602257859634
29,"Strategy 2","Group 2",1262197.10740156,14.9145509091693
30,"Strategy 2","Group 2",1000579.3085499,13.6954675318942
31,"Strategy 2","Group 2",1562401.04945586,16.3306905249335
32,"Strategy 2","Group 2",1213796.45886861,15.930362582203
33,"Strategy 2","Group 2",1382194.95126399,14.0578621671349
34,"Strategy 2","Group 2",1010444.45290843,13.3573235754452
35,"Strategy 2","Group 2",853480.70165588,17.1757983349804
36,"Strategy 2","Group 2",1572182.12758024,16.0208642550284
37,"Strategy 2","Group 2",1005467.04773833,16.5401638113405
38,"Strategy 2","Group 2",1146527.47836017,14.8578644587321
39,"Strategy 2","Group 2",1097949.09581454,15.7761076878094
40,"Strategy 2","Group 2",1455817.72551796,15.2193779558564
41,"Strategy 2","Group 2",1808937.4916821,14.0694974249285
42,"Strategy 2","Group 2",1424057.90368746,16.0372377182708
43,"Strategy 2","Group 2",1200292.05317169,15.9287557725939
44,"Strategy 2","Group 2",1657374.53160047,15.8287438104044
45,"Strategy 2","Group 2",1276620.15729454,13.8458328200429
46,"Strategy 2","Group 2",931647.586812312,15.803369271063
47,"Strategy 2","Group 2",1138859.34340094,16.0130277927733
48,"Strategy 2","Group 2",961801.914291584,14.9515143636728
49,"Strategy 2","Group 2",1132778.09818342,16.4302663080796
50,"Strategy 2","Group 2",1578465.21025047,14.9756864149336
51,"Strategy 2","Group 2",1140631.59184914,13.8187423507856
52,"Strategy 2","Group 2",1877465.7206375,15.2252689687341
53,"Strategy 2","Group 2",855408.608309309,15.2978242797361
54,"Strategy 2","Group 2",1190524.42433853,14.8852477952798
55,"Strategy 2","Group 2",1050451.08530673,17.4476092100057
56,"Strategy 2","Group 2",1091770.630354,14.3781215610926
57,"Strategy 2","Group 2",1642167.80202125,14.3179092405281
58,"Strategy 2","Group 2",972325.07693251,17.3197502969831
59,"Strategy 2","Group 2",1403896.250916,15.0552672033909
60,"Strategy 2","Group 2",1237742.09734297,17.1980004527036
61,"Strategy 2","Group 2",1089713.81524988,15.097137124309
62,"Strategy 2","Group 2",1217415.90569936,14.5079941254349
63,"Strategy 2","Group 2",1179522.22044646,13.2497970297629
64,"Strategy 2","Group 2",1935248.85491699,15.2798343604428
65,"Strategy 2","Group 2",1280555.37684948,15.2061679326399
66,"Strategy 2","Group 2",851030.224132868,14.7226149608819
67,"Strategy 2","Group 2",1131641.04609971,15.2022365003698
68,"Strategy 2","Group 2",1854453.79118255,15.2801146986676
69,"Strategy 2","Group 2",1507439.94216038,16.8976282451702
70,"Strategy 2","Group 2",1181481.5528474,15.6050856475181
71,"Strategy 2","Group 2",1768812.44377917,14.2809426297812
72,"Strategy 2","Group 2",803117.891514751,14.9700762216487
73,"Strategy 2","Group 2",1198315.49753551,15.6495540982769
74,"Strategy 2","Group 2",1313672.31692309,16.747398818873
75,"Strategy 2","Group 2",1434408.06230661,15.7023513164715
76,"Strategy 2","Group 2",1027850.57403137,15.4835798882282
77,"Strategy 2","Group 2",1302391.76311268,14.3709414645403
78,"Strategy 2","Group 2",956888.097423763,15.1611538039261
79,"Strategy 2","Group 2",1573354.16784927,15.5273909480655
80,"Strategy 2","Group 2",1292465.00397899,16.5535831119094
81,"Strategy 2","Group 2",953497.767983825,14.9442837268479
82,"Strategy 2","Group 2",860450.595563188,13.7805057709292
83,"Strategy 2","Group 2",1232253.35125192,15.1624669999264
84,"Strategy 2","Group 2",833584.092958023,15.1371991287838
85,"Strategy 2","Group 2",1232527.74579221,14.6339173763628
86,"Strategy 2","Group 2",1033670.50195792,16.9943106927963
87,"Strategy 2","Group 2",1491766.40405317,14.0415735966345
88,"Strategy 2","Group 2",1073437.6021422,15.7818732833888
89,"Strategy 2","Group 2",1524170.76294001,16.1578839195227
90,"Strategy 2","Group 2",1145821.60986084,14.0059834594553
91,"Strategy 2","Group 2",1389928.1107895,14.7025852609208
92,"Strategy 2","Group 2",1441908.93715914,16.620523595407
93,"Strategy 2","Group 2",1052278.60654752,16.1549099186817
94,"Strategy 2","Group 2",1291644.9698182,15.9443594766147
95,"Strategy 2","Group 2",1047039.68886586,15.190188821668
96,"Strategy 2","Group 2",1215012.88996258,15.2782506988133
97,"Strategy 2","Group 2",1044860.72792683,16.956262387544
98,"Strategy 2","Group 2",1347061.51184089,16.1891430590516
99,"Strategy 2","Group 2",921341.413779313,14.2690245149212
100,"Strategy 2","Group 2",1393981.71103334,15.2962464901243
101,"Strategy 2","Group 2",1287897.24467613,16.9312036872281
102,"Strategy 2","Group 2",1111386.13132991,15.2179415321712
103,"Strategy 2","Group 2",879394.185799841,14.2106926355273
104,"Strategy 2","Group 2",1464917.98770343,13.8801954181281
105,"Strategy 2","Group 2",1175184.62101271,14.9091251313185
106,"Strategy 2","Group 2",1535348.61236184,15.9636057425191
107,"Strategy 2","Group 2",1251749.6098025,15.409484922885
108,"Strategy 2","Group 2",841134.632690139,15.2625734698394
109,"Strategy 2","Group 2",1244093.82379133,16.9460661591977
110,"Strategy 2","Group 2",1177746.42075091,16.3739244707625
111,"Strategy 2","Group 2",936992.409116545,16.4901261387059
112,"Strategy 2","Group 2",1079240.16115493,13.9645891107699
113,"Strategy 2","Group 2",1291146.18252804,15.2932912459179
114,"Strategy 2","Group 2",1087576.15083517,16.3772055640499
115,"Strategy 2","Group 2",1671392.74701291,15.0571308379015
116,"Strategy 2","Group 2",1514217.85012108,14.9050747345421
117,"Strategy 2","Group 2",1441900.90093848,16.8260234558845
118,"Strategy 2","Group 2",1295942.98815881,16.4360519797467
119,"Strategy 2","Group 2",1224931.88481403,15.488489013054
120,"Strategy 2","Group 2",1026396.71083963,14.7622726236886
121,"Strategy 2","Group 2",985561.950058666,15.519516759501
122,"Strategy 2","Group 2",1305088.31454773,18.1758738488374
123,"Strategy 2","Group 2",1284875.9720098,16.1243489322759
124,"Strategy 2","Group 2",1101447.98143946,17.0074125398596
125,"Strategy 2","Group 2",1190118.63282433,15.9095105111612
126,"Strategy 2","Group 2",1341079.8622728,16.8979298181056
127,"Strategy 2","Group 2",1372488.52052847,16.3323356415652
128,"Strategy 2","Group 2",1386453.48657146,15.5179442236651
129,"Strategy 2","Group 2",1134163.88150741,16.388940554245
130,"Strategy 2","Group 2",1258837.10377175,15.2406795010091
131,"Strategy 2","Group 2",846856.150087539,15.8204148488121
132,"Strategy 2","Group 2",1016194.83191021,16.552167486917
133,"Strategy 2","Group 2",1344536.12286025,14.4191939650446
134,"Strategy 2","Group 2",1700404.70571131,14.6132437898537
135,"Strategy 2","Group 2",1156567.71123094,15.1785139708106
136,"Strategy 2","Group 2",779277.138596706,15.5805401016054
137,"Strategy 2","Group 2",1112680.36031866,13.922703288923
138,"Strategy 2","Group 2",1178886.95204793,14.1031220825249
139,"Strategy 2","Group 2",1141282.36692212,14.6588900043141
140,"Strategy 2","Group 2",974497.501984073,14.7132995062092
141,"Strategy 2","Group 2",1858098.82451866,14.8641968349341
142,"Strategy 2","Group 2",1078395.24086023,14.5921298468332
143,"Strategy 2","Group 2",1174519.69420445,15.2840611729718
144,"Strategy 2","Group 2",1106002.29880545,16.6175338167195
145,"Strategy 2","Group 2",1350913.46699997,15.4523096503589
146,"Strategy 2","Group 2",1256109.4699848,15.4850417033828
147,"Strategy 2","Group 2",1056761.62072285,13.8296059422452
148,"Strategy 2","Group 2",1326774.29972646,14.5446367177499
149,"Strategy 2","Group 2",1090984.98573559,16.9765906903529
150,"Strategy 2","Group 2",1035508.09121199,15.5945989685057
151,"Strategy 2","Group 2",1186529.07363628,15.8769067289505
152,"Strategy 2","Group 2",1594449.00463319,13.5543794175507
153,"Strategy 2","Group 2",1113805.14167717,16.7443989000933
154,"Strategy 2","Group 2",1119076.40432444,13.8220891563177
155,"Strategy 2","Group 2",1175250.88849346,15.4844268421068
156,"Strategy 2","Group 2",1048683.74321404,15.4223749518228
157,"Strategy 2","Group 2",1478597.66587135,16.4660195704238
158,"Strategy 2","Group 2",1441804.72362864,16.2756783091633
159,"Strategy 2","Group 2",1483909.73072557,15.1375030252227
160,"Strategy 2","Group 2",1129393.84291553,15.0476202791146
161,"Strategy 2","Group 2",956081.889060757,16.156650255098
162,"Strategy 2","Group 2",844182.10858299,13.8025670368018
163,"Strategy 2","Group 2",1169077.73738469,13.9311735082931
164,"Strategy 2","Group 2",1364245.24925058,15.5934341038054
165,"Strategy 2","Group 2",1057607.94203128,16.1585683739298
166,"Strategy 2","Group 2",1196211.44988005,14.8689347695391
167,"Strategy 2","Group 2",963741.260241064,15.7759669727535
168,"Strategy 2","Group 2",1473325.09233694,17.0764365220658
169,"Strategy 2","Group 2",1785158.12665072,15.528728671372
170,"Strategy 2","Group 2",1483857.87223079,15.7402148673508
171,"Strategy 2","Group 2",1454423.34987171,14.854320614902
172,"Strategy 2","Group 2",1234416.9563747,16.3509401525309
173,"Strategy 2","Group 2",1321260.64386189,15.2868359417473
174,"Strategy 2","Group 2",1463885.19997363,17.1397852599294
175,"Strategy 2","Group 2",1425976.69428139,16.4613427783116
176,"Strategy 2","Group 2",1344267.70700744,15.8745292477165
177,"Strategy 2","Group 2",990480.135379752,16.2835338644383
178,"Strategy 2","Group 2",1456714.39302837,15.299167140844
179,"Strategy 2","Group 2",1221307.17507472,15.7515746501828
180,"Strategy 2","Group 2",915050.422401868,15.2572336196881
181,"Strategy 2","Group 2",1538405.15110311,14.2530002962621
182,"Strategy 2","Group 2",1370440.91030686,16.891590421201
183,"Strategy 2","Group 2",1226792.00780516,16.5783896838914
184,"Strategy 2","Group 2",1040304.36504571,12.5090856191224
185,"Strategy 2","Group 2",1617362.03216868,17.4413525172727
186,"Strategy 2","Group 2",1058756.74664558,16.2780364326164
187,"Strategy 2","Group 2",1383467.4738887,16.4576746118737
188,"Strategy 2","Group 2",1358468.96904727,15.4264365019302
189,"Strategy 2","Group 2",1278047.48601572,15.5507835333035
190,"Strategy 2","Group 2",1362252.90476712,16.6221759140447
191,"Strategy 2","Group 2",1415929.12887065,15.3909531937605
192,"Strategy 2","Group 2",1140846.6601229,15.6472101232613
193,"Strategy 2","Group 2",1496799.4058478,16.8098177390873
194,"Strategy 2","Group 2",1146061.10028047,13.7337170978976
195,"Strategy 2","Group 2",1234587.8093057,16.2277253001692
196,"Strategy 2","Group 2",927768.687624176,15.5312131162885
197,"Strategy 2","Group 2",1116954.73384397,16.8510286627251
198,"Strategy 2","Group 2",1487546.38172785,15.0140173210068
199,"Strategy 2","Group 2",822161.821619834,18.4236174080849
200,"Strategy 2","Group 2",1070925.62218519,15.9419350553153
201,"Strategy 2","Group 2",966385.007484781,15.3912747844053
202,"Strategy 2","Group 2",1236919.85139191,16.9494539884604
203,"Strategy 2","Group 2",1415282.2062625,15.2073611513814
204,"Strategy 2","Group 2",1317640.01086367,14.5431280739235
205,"Strategy 2","Group 2",1092334.44669428,15.7157540446846
206,"Strategy 2","Group 2",1643240.4590814,13.920225682846
207,"Strategy 2","Group 2",1340256.83940136,15.5223365446762
208,"Strategy 2","Group 2",1222289.07330883,15.7512504279528
209,"Strategy 2","Group 2",961611.975405932,15.0717960190206
210,"Strategy 2","Group 2",1240980.59695486,13.8970949404044
211,"Strategy 2","Group 2",1119555.58731557,15.2744536488199
212,"Strategy 2","Group 2",1300279.40267531,15.969155184716
213,"Strategy 2","Group 2",871662.171303446,16.303667967651
214,"Strategy 2","Group 2",2051285.36131459,16.6151697443666
215,"Strategy 2","Group 2",1003752.50815799,15.6748189491269
216,"Strategy 2","Group 2",1493343.9801024,15.689963993538
217,"Strategy 2","Group 2",1094873.39671371,15.5400817802342
218,"Strategy 2","Group 2",855976.722472929,15.3364318201647
219,"Strategy 2","Group 2",1117034.68165308,14.2436824849371
220,"Strategy 2","Group 2",846872.89861781,15.2996996896487
221,"Strategy 2","Group 2",1460365.63347687,16.8013071724322
222,"Strategy 2","Group 2",1070822.27452982,14.5205362296807
223,"Strategy 2","Group 2",1183507.09817541,15.2092512493825
224,"Strategy 2","Group 2",1399495.85452149,14.1574870397815
225,"Strategy 2","Group 2",1348172.06035874,15.0139044829109
226,"Strategy 2","Group 2",1195032.37871718,17.1408793018129
227,"Strategy 2","Group 2",999422.288630645,15.3971817860349
228,"Strategy 2","Group 2",1485524.00406915,12.7894374896568
229,"Strategy 2","Group 2",873246.065406821,14.3086625766029
230,"Strategy 2","Group 2",743843.563234179,15.9504226676852
231,"Strategy 2","Group 2",1163655.73549005,14.1831523326552
232,"Strategy 2","Group 2",1518278.57043886,16.3238059977387
233,"Strategy 2","Group 2",1399071.61077878,15.2806917974468
234,"Strategy 2","Group 2",1010244.88677647,17.1692037371678
235,"Strategy 2","Group 2",2064267.07156538,15.0327854448679
236,"Strategy 2","Group 2",1286237.03226026,15.9011673187016
237,"Strategy 2","Group 2",1072603.35570202,15.6175920815292
238,"Strategy 2","Group 2",2022350.09727376,16.2461803214734
239,"Strategy 2","Group 2",1366330.98582691,16.3541460302386
240,"Strategy 2","Group 2",1156740.28205799,15.7541693096839
241,"Strategy 2","Group 2",1096311.70484301,15.9929067919606
242,"Strategy 2","Group 2",1266861.03005437,15.4509366935997
243,"Strategy 2","Group 2",1448805.56588518,15.5509066811861
244,"Strategy 2","Group 2",966968.200405097,15.7510774191819
245,"Strategy 2","Group 2",1575138.03925461,13.1222090300397
246,"Strategy 2","Group 2",1619592.12327181,16.5573182619034
247,"Strategy 2","Group 2",1255101.87304476,15.3317989112853
248,"Strategy 2","Group 2",996061.641170356,15.8562374726187
249,"Strategy 2","Group 2",1529358.76243836,14.5629589032808
250,"Strategy 2","Group 2",1031718.78825324,15.8890819547792
251,"Strategy 2","Group 2",1383040.97117241,16.7310017308669
252,"Strategy 2","Group 2",1024280.62291199,15.0895553964686
253,"Strategy 2","Group 2",1270434.53591222,15.8378385118873
254,"Strategy 2","Group 2",769142.888594026,15.2266787122591
255,"Strategy 2","Group 2",1299333.28307007,14.3114993200977
256,"Strategy 2","Group 2",1337614.56015468,16.2613097329377
257,"Strategy 2","Group 2",1340127.17635231,15.5888877327083
258,"Strategy 2","Group 2",1436176.76541359,13.9263600613549
259,"Strategy 2","Group 2",1313840.09296476,15.4446637303044
260,"Strategy 2","Group 2",826642.000160257,15.2772618438385
261,"Strategy 2","Group 2",1129026.09189009,14.3204000240255
262,"Strategy 2","Group 2",1277876.25716586,16.9621631836955
263,"Strategy 2","Group 2",1063578.00408849,15.2117500586264
264,"Strategy 2","Group 2",1532044.01413071,16.8570788207412
265,"Strategy 2","Group 2",1923224.99049066,15.1606615759715
266,"Strategy 2","Group 2",1721603.46960846,14.669470797904
267,"Strategy 2","Group 2",1091987.58346991,15.1462629759227
268,"Strategy 2","Group 2",1768766.62878623,15.2472432604477
269,"Strategy 2","Group 2",1232079.40536905,15.6715406387179
270,"Strategy 2","Group 2",1260978.14453865,14.8247181552402
271,"Strategy 2","Group 2",1201259.83427798,16.7484350305857
272,"Strategy 2","Group 2",1539779.43164347,14.3150189009605
273,"Strategy 2","Group 2",1222590.63551876,18.3734079401903
274,"Strategy 2","Group 2",1347042.92050929,16.1215008818284
275,"Strategy 2","Group 2",1183071.09101219,16.040048363464
276,"Strategy 2","Group 2",1116538.83596384,14.3137369743989
277,"Strategy 2","Group 2",1319743.61020946,15.0640827168376
278,"Strategy 2","Group 2",1372989.48875868,16.348915567452
279,"Strategy 2","Group 2",1224048.85166939,15.8402763722238
280,"Strategy 2","Group 2",1514565.76861358,16.5031986690085
281,"Strategy 2","Group 2",850833.035484048,13.3229829847785
282,"Strategy 2","Group 2",964722.015866522,16.3936970021502
283,"Strategy 2","Group 2",1437432.11066144,15.5926616691529
284,"Strategy 2","Group 2",916698.673627573,14.5604610154864
285,"Strategy 2","Group 2",736482.272875097,13.6325023753399
286,"Strategy 2","Group 2",1253120.39525572,14.5326897581625
287,"Strategy 2","Group 2",1258464.92543086,15.7840110952376
288,"Strategy 2","Group 2",1095630.55405941,15.2250130689424
289,"Strategy 2","Group 2",1090561.76333972,15.0507213879649
290,"Strategy 2","Group 2",981196.197153765,14.7351135060073
291,"Strategy 2","Group 2",966023.756923393,14.4747333722044
292,"Strategy 2","Group 2",1131643.86590253,15.9273999155837
293,"Strategy 2","Group 2",1223676.00152487,14.5056884636638
294,"Strategy 2","Group 2",1246717.11894785,13.8736916877467
295,"Strategy 2","Group 2",1781218.76488483,14.4155095794107
296,"Strategy 2","Group 2",1751935.27667698,16.8960458538756
297,"Strategy 2","Group 2",1439617.87470412,15.0612771665794
298,"Strategy 2","Group 2",744429.567412419,15.8213226973474
299,"Strategy 2","Group 2",1648211.06260348,17.9827756122467
300,"Strategy 2","Group 2",1054260.82888209,15.103317149273
301,"Strategy 2","Group 2",1584060.87286815,15.9846601639801
302,"Strategy 2","Group 2",1078198.98823327,15.1929251448125
303,"Strategy 2","Group 2",1150166.1836416,14.4641854628842
304,"Strategy 2","Group 2",932727.133523745,17.2762449328153
305,"Strategy 2","Group 2",1359666.34257945,16.2581099376295
306,"Strategy 2","Group 2",1367006.51464604,16.0269159169932
307,"Strategy 2","Group 2",943196.106634438,16.3436986433774
308,"Strategy 2","Group 2",945722.16464283,16.9378845177797
309,"Strategy 2","Group 2",1261951.02477376,16.2661192287582
310,"Strategy 2","Group 2",1158394.64468916,15.7514156854546
311,"Strategy 2","Group 2",1345190.09344733,14.6058150542066
312,"Strategy 2","Group 2",983907.675100262,14.8553603962421
313,"Strategy 2","Group 2",835030.022766683,18.1113390048197
314,"Strategy 2","Group 2",1040894.3852923,17.0507354404071
315,"Strategy 2","Group 2",995024.699029105,15.661297045928
316,"Strategy 2","Group 2",1563238.78774643,16.2555600867931
317,"Strategy 2","Group 2",949253.225525119,16.161379920803
318,"Strategy 2","Group 2",1126907.03754338,14.7199643453029
319,"Strategy 2","Group 2",839133.203278638,16.5430213255355
320,"Strategy 2","Group 2",985319.802085075,13.4307491349296
321,"Strategy 2","Group 2",1390668.68905219,14.2517166433964
322,"Strategy 2","Group 2",1348243.88225221,14.4213557628597
323,"Strategy 2","Group 2",1114308.00551681,15.8929470076995
324,"Strategy 2","Group 2",1465178.56562,14.1086768095072
325,"Strategy 2","Group 2",1099404.67913829,14.8732710099259
326,"Strategy 2","Group 2",886175.142345958,16.2958919374284
327,"Strategy 2","Group 2",1093869.72989296,15.6458386004135
328,"Strategy 2","Group 2",1286925.06258214,15.7874506845832
329,"Strategy 2","Group 2",1797867.78395244,14.5549720339454
330,"Strategy 2","Group 2",1235426.92750738,14.9423948938117
331,"Strategy 2","Group 2",1410354.60181104,14.8462363947331
332,"Strategy 2","Group 2",1096977.89957045,15.6828692247521
333,"Strategy 2","Group 2",899975.631262932,15.5198010135162
334,"Strategy 2","Group 2",1514836.70709091,15.5260532143116
335,"Strategy 2","Group 2",1413232.35411157,15.9395926146993
336,"Strategy 2","Group 2",1341637.31428022,16.5426755623894
337,"Strategy 2","Group 2",1156222.3206119,15.7664179856759
338,"Strategy 2","Group 2",1943018.75284104,16.781516397763
339,"Strategy 2","Group 2",1321219.0764425,16.2749667539931
340,"Strategy 2","Group 2",1091499.54339805,15.8589174139076
341,"Strategy 2","Group 2",1070458.27342455,15.2335299176428
342,"Strategy 2","Group 2",1232535.2059486,14.843055550383
343,"Strategy 2","Group 2",817523.425189195,15.2706424603693
344,"Strategy 2","Group 2",1189975.94375431,12.4957255974232
345,"Strategy 2","Group 2",1196587.57759821,15.1348808228535
346,"Strategy 2","Group 2",1781416.87853711,16.1975525680203
347,"Strategy 2","Group 2",1185805.44099863,14.5923261175771
348,"Strategy 2","Group 2",1306040.00248295,16.4588696222729
349,"Strategy 2","Group 2",1206487.3456759,15.2119982018677
350,"Strategy 2","Group 2",1686767.66262078,15.0751535052333
351,"Strategy 2","Group 2",1030386.89630377,14.0354684282265
352,"Strategy 2","Group 2",1356205.37926214,14.6416254503738
353,"Strategy 2","Group 2",1010920.42662283,15.7391634559003
354,"Strategy 2","Group 2",935129.166402309,14.3754760352763
355,"Strategy 2","Group 2",1730027.81349475,15.1752955686189
356,"Strategy 2","Group 2",1318728.09632236,15.3545026476769
357,"Strategy 2","Group 2",1043821.53395083,17.3661312427699
358,"Strategy 2","Group 2",1098268.09649358,15.8568745735027
359,"Strategy 2","Group 2",1532186.42300937,15.0408214599101
360,"Strategy 2","Group 2",967326.327731111,14.474804011322
361,"Strategy 2","Group 2",1150201.96180485,15.2437951881987
362,"Strategy 2","Group 2",986724.63421345,14.3873299299408
363,"Strategy 2","Group 2",1438012.25187346,15.6077469430649
364,"Strategy 2","Group 2",1049565.42896612,15.2956766504797
365,"Strategy 2","Group 2",1150482.68648513,16.1263562672275
366,"Strategy 2","Group 2",1694201.91361119,16.2608565781452
367,"Strategy 2","Group 2",827642.254724908,15.3786214489479
368,"Strategy 2","Group 2",1378321.79050121,15.9558973316993
369,"Strategy 2","Group 2",1303511.47630802,15.3556195604719
370,"Strategy 2","Group 2",1696205.19998292,13.6238001463825
371,"Strategy 2","Group 2",925999.93749363,15.0291297576145
372,"Strategy 2","Group 2",874995.171952921,15.7051626777933
373,"Strategy 2","Group 2",970902.058805368,15.5444509550757
374,"Strategy 2","Group 2",1416488.41651052,14.1295850858125
375,"Strategy 2","Group 2",2043736.57263275,15.1477962070033
376,"Strategy 2","Group 2",1033346.69153689,13.2047054574705
377,"Strategy 2","Group 2",896544.430056887,15.2060609226186
378,"Strategy 2","Group 2",1443332.13758575,16.8371196315229
379,"Strategy 2","Group 2",1396046.32973675,14.8056325561504
380,"Strategy 2","Group 2",1531880.59388307,16.3143029580024
381,"Strategy 2","Group 2",1721799.33970193,14.6700551969983
382,"Strategy 2","Group 2",1291321.03609678,15.4798547756786
383,"Strategy 2","Group 2",1276216.20086213,15.9308045288072
384,"Strategy 2","Group 2",818889.983519982,14.5077781547754
385,"Strategy 2","Group 2",1223451.42187407,16.9493557849435
386,"Strategy 2","Group 2",1148037.6797351,15.098150420224
387,"Strategy 2","Group 2",1116304.35277195,15.9678831159775
388,"Strategy 2","Group 2",842584.580537833,14.0755385603835
389,"Strategy 2","Group 2",1107827.25354379,13.4064943249814
390,"Strategy 2","Group 2",1175463.45227861,15.9420684496098
391,"Strategy 2","Group 2",1038157.05923532,16.7144042184724
392,"Strategy 2","Group 2",1238586.74866739,13.887938094887
393,"Strategy 2","Group 2",1059701.32543076,15.2676113718682
394,"Strategy 2","Group 2",1124996.17385341,16.1253989974566
395,"Strategy 2","Group 2",1101309.65722616,16.2344161596325
396,"Strategy 2","Group 2",1011384.47485225,16.3184644003004
397,"Strategy 2","Group 2",1278922.42560438,16.4893814846837
398,"Strategy 2","Group 2",1078912.3551992,16.1026199115742
399,"Strategy 2","Group 2",1373864.2881183,14.3956658339188
400,"Strategy 2","Group 2",1514278.54208875,15.2933129027865
401,"Strategy 2","Group 2",1247499.26911571,15.3344655836452
402,"Strategy 2","Group 2",1057678.19098793,16.5006751232157
403,"Strategy 2","Group 2",1079816.08941286,15.9926389425735
404,"Strategy 2","Group 2",909042.645674959,14.78699928144
405,"Strategy 2","Group 2",1098976.38685694,15.1241540567399
406,"Strategy 2","Group 2",1110812.82189275,14.2087411365685
407,"Strategy 2","Group 2",1357660.27127569,15.1315785786499
408,"Strategy 2","Group 2",1147959.40013778,16.2741642652148
409,"Strategy 2","Group 2",1244730.98855776,14.4135670890953
410,"Strategy 2","Group 2",1216585.07781281,15.0303461725811
411,"Strategy 2","Group 2",1318064.48555999,16.689490494218
412,"Strategy 2","Group 2",1494118.47321633,15.6740688961761
413,"Strategy 2","Group 2",1628492.06799069,14.8423643921648
414,"Strategy 2","Group 2",1768853.30496762,14.7512532926597
415,"Strategy 2","Group 2",1018277.04914594,13.9811744021951
416,"Strategy 2","Group 2",1087907.44019926,17.904219252419
417,"Strategy 2","Group 2",1078089.25779144,16.0610274415776
418,"Strategy 2","Group 2",859210.75791602,15.8944228465591
419,"Strategy 2","Group 2",1236056.8615432,15.0250967522127
420,"Strategy 2","Group 2",1101160.15919839,16.7383913085582
421,"Strategy 2","Group 2",1308988.93493404,16.9636003064356
422,"Strategy 2","Group 2",1773263.18231612,14.6404170949661
423,"Strategy 2","Group 2",1385580.36170872,15.5567933751354
424,"Strategy 2","Group 2",1906059.85709107,13.567912872382
425,"Strategy 2","Group 2",1230690.15090324,14.8975189341466
426,"Strategy 2","Group 2",1209426.18696495,16.2556958519869
427,"Strategy 2","Group 2",1031288.62903363,15.2381233494761
428,"Strategy 2","Group 2",1173292.67792243,17.116946843677
429,"Strategy 2","Group 2",1305843.01852583,15.5596863401829
430,"Strategy 2","Group 2",1118396.86028089,16.1366502752707
431,"Strategy 2","Group 2",1015843.1647606,14.497067212705
432,"Strategy 2","Group 2",1148266.78901617,16.2948527896427
433,"Strategy 2","Group 2",1086442.66293503,14.8005025765997
434,"Strategy 2","Group 2",1082601.51057136,14.9088111992462
435,"Strategy 2","Group 2",1289383.62287059,16.1180855700628
436,"Strategy 2","Group 2",920842.309405944,16.3485596049179
437,"Strategy 2","Group 2",1131100.93241761,13.8127668766002
438,"Strategy 2","Group 2",1259051.76792343,16.0369231946763
439,"Strategy 2","Group 2",1091084.26468592,14.2688176957984
440,"Strategy 2","Group 2",1352825.80608394,16.5360349209534
441,"Strategy 2","Group 2",975089.261254605,13.7439806280529
442,"Strategy 2","Group 2",1517285.88724365,15.2918476435471
443,"Strategy 2","Group 2",1483637.40404793,13.7350633475401
444,"Strategy 2","Group 2",927691.574863173,15.1824909788989
445,"Strategy 2","Group 2",1196155.35407811,15.153234493168
446,"Strategy 2","Group 2",1147777.31443003,14.9191789403932
447,"Strategy 2","Group 2",1188638.98441346,14.7609815158884
448,"Strategy 2","Group 2",890847.531934124,15.5065623946034
449,"Strategy 2","Group 2",1252993.03363168,15.7324368484424
450,"Strategy 2","Group 2",1335885.46030862,15.458888967376
451,"Strategy 2","Group 2",1257611.56737971,14.4451779752079
452,"Strategy 2","Group 2",1310942.38418086,14.2316925991862
453,"Strategy 2","Group 2",1022648.32068406,15.669967075752
454,"Strategy 2","Group 2",1037803.00781071,14.8447936309288
455,"Strategy 2","Group 2",1203392.36477168,15.8596238842857
456,"Strategy 2","Group 2",967593.623777773,15.4817913355208
457,"Strategy 2","Group 2",1106176.95838571,14.9695788916138
458,"Strategy 2","Group 2",1219451.16345794,14.6749772306877
459,"Strategy 2","Group 2",1153941.5650745,14.8849960820617
460,"Strategy 2","Group 2",1125449.80982075,14.9854264667753
461,"Strategy 2","Group 2",1205669.98926191,16.644310399617
462,"Strategy 2","Group 2",1518058.94379607,14.5396198451844
463,"Strategy 2","Group 2",1101137.45542504,14.6961616204699
464,"Strategy 2","Group 2",1375313.54616274,15.7319023963214
465,"Strategy 2","Group 2",1279779.18743079,15.7886458455796
466,"Strategy 2","Group 2",1376174.48862582,15.8053886871193
467,"Strategy 2","Group 2",1833638.83003854,16.2620007126236
468,"Strategy 2","Group 2",1259518.83306987,15.430781802181
469,"Strategy 2","Group 2",1133410.9314967,14.2253411568518
470,"Strategy 2","Group 2",1310167.32870976,13.722905047743
471,"Strategy 2","Group 2",1311238.41652892,16.3829184579257
472,"Strategy 2","Group 2",1214211.20979227,14.7302056700141
473,"Strategy 2","Group 2",1752343.53265766,16.0967135880691
474,"Strategy 2","Group 2",803462.625070714,15.4130053801876
475,"Strategy 2","Group 2",1141568.53283643,14.1749211177774
476,"Strategy 2","Group 2",1081332.00020661,16.2997389475365
477,"Strategy 2","Group 2",1259856.66522348,15.800176170102
478,"Strategy 2","Group 2",1154508.23246404,14.7954644728611
479,"Strategy 2","Group 2",1286122.18242497,15.5341634928731
480,"Strategy 2","Group 2",1255582.89177991,14.8953824063995
481,"Strategy 2","Group 2",1458134.21796424,15.3375869767758
482,"Strategy 2","Group 2",1322583.60293839,14.8230429970746
