"sample","strategy","grp","cost","qalys","random_variable"
346,"Strategy 2","Group 2",1781416.87853711,16.1975525680203,1.61802151438235
347,"Strategy 2","Group 2",1185805.44099863,14.5923261175771,0.632880174017804
348,"Strategy 2","Group 2",1306040.00248295,16.4588696222729,0.742923685554831
349,"Strategy 2","Group 2",1206487.3456759,15.2119982018677,-1.83484123939841
350,"Strategy 2","Group 2",1686767.66262078,15.0751535052333,-1.16537085246686
351,"Strategy 2","Group 2",1030386.89630377,14.0354684282265,0.11732342691373
352,"Strategy 2","Group 2",1356205.37926214,14.6416254503738,-0.289005020191562
353,"Strategy 2","Group 2",1010920.42662283,15.7391634559003,-0.664958447560388
354,"Strategy 2","Group 2",935129.166402309,14.3754760352763,-0.148735085420362
355,"Strategy 2","Group 2",1730027.81349475,15.1752955686189,1.43364069432773
356,"Strategy 2","Group 2",1318728.09632236,15.3545026476769,-1.68420723002289
357,"Strategy 2","Group 2",1043821.53395083,17.3661312427699,-0.651258134034705
358,"Strategy 2","Group 2",1098268.09649358,15.8568745735027,-1.09311846663523
359,"Strategy 2","Group 2",1532186.42300937,15.0408214599101,-0.677626467117244
360,"Strategy 2","Group 2",967326.327731111,14.474804011322,0.92663816109468
361,"Strategy 2","Group 2",1150201.96180485,15.2437951881987,-1.52176339261827
362,"Strategy 2","Group 2",986724.63421345,14.3873299299408,-0.470261776568681
363,"Strategy 2","Group 2",1438012.25187346,15.6077469430649,-1.19074488849672
364,"Strategy 2","Group 2",1049565.42896612,15.2956766504797,-0.578674265843572
365,"Strategy 2","Group 2",1150482.68648513,16.1263562672275,0.393633563157164
366,"Strategy 2","Group 2",1694201.91361119,16.2608565781452,0.50962508168661
367,"Strategy 2","Group 2",827642.254724908,15.3786214489479,0.840493273825637
368,"Strategy 2","Group 2",1378321.79050121,15.9558973316993,-0.260784525252663
369,"Strategy 2","Group 2",1303511.47630802,15.3556195604719,0.260514966528289
370,"Strategy 2","Group 2",1696205.19998292,13.6238001463825,-0.949707927263407
371,"Strategy 2","Group 2",925999.93749363,15.0291297576145,-0.663655001169265
372,"Strategy 2","Group 2",874995.171952921,15.7051626777933,1.40308311671372
373,"Strategy 2","Group 2",970902.058805368,15.5444509550757,-0.667449872547631
374,"Strategy 2","Group 2",1416488.41651052,14.1295850858125,-1.07449485598548
375,"Strategy 2","Group 2",2043736.57263275,15.1477962070033,0.63658389490902
376,"Strategy 2","Group 2",1033346.69153689,13.2047054574705,-0.0320046655626688
377,"Strategy 2","Group 2",896544.430056887,15.2060609226186,-1.79794751530117
378,"Strategy 2","Group 2",1443332.13758575,16.8371196315229,-0.0565863829925326
379,"Strategy 2","Group 2",1396046.32973675,14.8056325561504,0.672443155227407
380,"Strategy 2","Group 2",1531880.59388307,16.3143029580024,0.856694079651575
381,"Strategy 2","Group 2",1721799.33970193,14.6700551969983,0.0608470403796112
382,"Strategy 2","Group 2",1291321.03609678,15.4798547756786,0.118267151025375
383,"Strategy 2","Group 2",1276216.20086213,15.9308045288072,-0.907752961821307
384,"Strategy 2","Group 2",818889.983519982,14.5077781547754,-0.272695208421232
385,"Strategy 2","Group 2",1223451.42187407,16.9493557849435,-2.10559507698909
386,"Strategy 2","Group 2",1148037.6797351,15.098150420224,-0.331401966685392
387,"Strategy 2","Group 2",1116304.35277195,15.9678831159775,0.00320995663580964
388,"Strategy 2","Group 2",842584.580537833,14.0755385603835,1.32603454807102
389,"Strategy 2","Group 2",1107827.25354379,13.4064943249814,0.386567188410468
390,"Strategy 2","Group 2",1175463.45227861,15.9420684496098,-1.03791449192301
391,"Strategy 2","Group 2",1038157.05923532,16.7144042184724,-0.798892960217698
392,"Strategy 2","Group 2",1238586.74866739,13.887938094887,0.603240251281992
393,"Strategy 2","Group 2",1059701.32543076,15.2676113718682,-0.901675981833564
394,"Strategy 2","Group 2",1124996.17385341,16.1253989974566,0.314491622724746
395,"Strategy 2","Group 2",1101309.65722616,16.2344161596325,-1.49148353722566
396,"Strategy 2","Group 2",1011384.47485225,16.3184644003004,-0.113696063524483
397,"Strategy 2","Group 2",1278922.42560438,16.4893814846837,1.76984196764757
398,"Strategy 2","Group 2",1078912.3551992,16.1026199115742,-0.860720186245007
399,"Strategy 2","Group 2",1373864.2881183,14.3956658339188,0.949013202092532
400,"Strategy 2","Group 2",1514278.54208875,15.2933129027865,-1.553116953784
401,"Strategy 2","Group 2",1247499.26911571,15.3344655836452,-1.60146107857966
402,"Strategy 2","Group 2",1057678.19098793,16.5006751232157,-0.554619511886091
403,"Strategy 2","Group 2",1079816.08941286,15.9926389425735,-0.494172851567349
404,"Strategy 2","Group 2",909042.645674959,14.78699928144,0.38540042479593
405,"Strategy 2","Group 2",1098976.38685694,15.1241540567399,-0.611220448007674
406,"Strategy 2","Group 2",1110812.82189275,14.2087411365685,0.320471958458793
407,"Strategy 2","Group 2",1357660.27127569,15.1315785786499,-0.608933312102933
408,"Strategy 2","Group 2",1147959.40013778,16.2741642652148,1.18251945973362
409,"Strategy 2","Group 2",1244730.98855776,14.4135670890953,1.56373510917444
410,"Strategy 2","Group 2",1216585.07781281,15.0303461725811,-1.16050645548002
411,"Strategy 2","Group 2",1318064.48555999,16.689490494218,-0.118489199047547
412,"Strategy 2","Group 2",1494118.47321633,15.6740688961761,0.470271004697788
413,"Strategy 2","Group 2",1628492.06799069,14.8423643921648,-0.689383166073731
414,"Strategy 2","Group 2",1768853.30496762,14.7512532926597,0.30851633021794
415,"Strategy 2","Group 2",1018277.04914594,13.9811744021951,0.107722591043848
416,"Strategy 2","Group 2",1087907.44019926,17.904219252419,-0.254657707272251
417,"Strategy 2","Group 2",1078089.25779144,16.0610274415776,-0.176662237343229
418,"Strategy 2","Group 2",859210.75791602,15.8944228465591,-1.35805784593438
419,"Strategy 2","Group 2",1236056.8615432,15.0250967522127,1.33670262831449
420,"Strategy 2","Group 2",1101160.15919839,16.7383913085582,-0.79652569245081
421,"Strategy 2","Group 2",1308988.93493404,16.9636003064356,2.69120036889375
422,"Strategy 2","Group 2",1773263.18231612,14.6404170949661,1.79293685361373
423,"Strategy 2","Group 2",1385580.36170872,15.5567933751354,0.22479659681094
424,"Strategy 2","Group 2",1906059.85709107,13.567912872382,-1.2282309846904
425,"Strategy 2","Group 2",1230690.15090324,14.8975189341466,-0.903899277047739
426,"Strategy 2","Group 2",1209426.18696495,16.2556958519869,-1.58909069498866
427,"Strategy 2","Group 2",1031288.62903363,15.2381233494761,-0.406704993432205
428,"Strategy 2","Group 2",1173292.67792243,17.116946843677,-0.0616390612554271
429,"Strategy 2","Group 2",1305843.01852583,15.5596863401829,-0.947898319225347
430,"Strategy 2","Group 2",1118396.86028089,16.1366502752707,-1.90861647376293
431,"Strategy 2","Group 2",1015843.1647606,14.497067212705,-1.38452472833612
432,"Strategy 2","Group 2",1148266.78901617,16.2948527896427,0.648194720999817
433,"Strategy 2","Group 2",1086442.66293503,14.8005025765997,1.20134614404861
434,"Strategy 2","Group 2",1082601.51057136,14.9088111992462,0.203581240184976
435,"Strategy 2","Group 2",1289383.62287059,16.1180855700628,0.219877485495635
436,"Strategy 2","Group 2",920842.309405944,16.3485596049179,-0.165962273409434
437,"Strategy 2","Group 2",1131100.93241761,13.8127668766002,-0.174923165869933
438,"Strategy 2","Group 2",1259051.76792343,16.0369231946763,0.745536676911718
439,"Strategy 2","Group 2",1091084.26468592,14.2688176957984,-0.597025147585842
440,"Strategy 2","Group 2",1352825.80608394,16.5360349209534,-0.381811295498215
441,"Strategy 2","Group 2",975089.261254605,13.7439806280529,-0.709117122376678
442,"Strategy 2","Group 2",1517285.88724365,15.2918476435471,0.848602622681394
443,"Strategy 2","Group 2",1483637.40404793,13.7350633475401,1.35913809202959
444,"Strategy 2","Group 2",927691.574863173,15.1824909788989,-0.802082352991942
445,"Strategy 2","Group 2",1196155.35407811,15.153234493168,0.461729499478318
446,"Strategy 2","Group 2",1147777.31443003,14.9191789403932,0.319877524424329
447,"Strategy 2","Group 2",1188638.98441346,14.7609815158884,0.466312378338777
448,"Strategy 2","Group 2",890847.531934124,15.5065623946034,0.26821812445892
449,"Strategy 2","Group 2",1252993.03363168,15.7324368484424,0.129391460960407
450,"Strategy 2","Group 2",1335885.46030862,15.458888967376,2.47251208899561
451,"Strategy 2","Group 2",1257611.56737971,14.4451779752079,-1.06711997832861
452,"Strategy 2","Group 2",1310942.38418086,14.2316925991862,0.653864075314555
453,"Strategy 2","Group 2",1022648.32068406,15.669967075752,-0.727326828779154
454,"Strategy 2","Group 2",1037803.00781071,14.8447936309288,1.14509205926923
455,"Strategy 2","Group 2",1203392.36477168,15.8596238842857,0.144381178116825
456,"Strategy 2","Group 2",967593.623777773,15.4817913355208,-0.782474354367721
457,"Strategy 2","Group 2",1106176.95838571,14.9695788916138,1.16412030315304
458,"Strategy 2","Group 2",1219451.16345794,14.6749772306877,1.77173902418727
459,"Strategy 2","Group 2",1153941.5650745,14.8849960820617,0.170889297564561
460,"Strategy 2","Group 2",1125449.80982075,14.9854264667753,0.43938591862609
461,"Strategy 2","Group 2",1205669.98926191,16.644310399617,0.813860557518462
462,"Strategy 2","Group 2",1518058.94379607,14.5396198451844,-1.93889066394441
463,"Strategy 2","Group 2",1101137.45542504,14.6961616204699,0.418255070440359
464,"Strategy 2","Group 2",1375313.54616274,15.7319023963214,-0.312195803602625
465,"Strategy 2","Group 2",1279779.18743079,15.7886458455796,-1.54765664140667
466,"Strategy 2","Group 2",1376174.48862582,15.8053886871193,-0.621777834644573
467,"Strategy 2","Group 2",1833638.83003854,16.2620007126236,1.21135379703199
468,"Strategy 2","Group 2",1259518.83306987,15.430781802181,-0.0496900331219583
469,"Strategy 2","Group 2",1133410.9314967,14.2253411568518,0.141811575592205
470,"Strategy 2","Group 2",1310167.32870976,13.722905047743,-2.36138422299369
471,"Strategy 2","Group 2",1311238.41652892,16.3829184579257,-0.203973753693585
472,"Strategy 2","Group 2",1214211.20979227,14.7302056700141,1.6766427552122
473,"Strategy 2","Group 2",1752343.53265766,16.0967135880691,-0.179109540410995
474,"Strategy 2","Group 2",803462.625070714,15.4130053801876,0.514143859530919
475,"Strategy 2","Group 2",1141568.53283643,14.1749211177774,1.43735459780348
476,"Strategy 2","Group 2",1081332.00020661,16.2997389475365,0.961131876893218
477,"Strategy 2","Group 2",1259856.66522348,15.800176170102,-0.798531883676731
478,"Strategy 2","Group 2",1154508.23246404,14.7954644728611,0.808068424046496
479,"Strategy 2","Group 2",1286122.18242497,15.5341634928731,1.16805330954439
480,"Strategy 2","Group 2",1255582.89177991,14.8953824063995,-1.68025150661599
481,"Strategy 2","Group 2",1458134.21796424,15.3375869767758,0.417955584642873
482,"Strategy 2","Group 2",1322583.60293839,14.8230429970746,-0.202377782722781
483,"Strategy 2","Group 2",1011977.03348357,15.7755489510262,0.247002994128156
484,"Strategy 2","Group 2",1058386.37195497,14.0965007624341,-0.847907407420829
485,"Strategy 2","Group 2",1120931.03593058,15.6191444462566,0.35514199824182
486,"Strategy 2","Group 2",1093963.23435439,17.2366200564916,0.771276918664039
487,"Strategy 2","Group 2",1088715.65004041,15.9160076060595,2.142038909824
488,"Strategy 2","Group 2",951816.927069464,15.200258917984,-0.653369784283771
489,"Strategy 2","Group 2",1268382.26690539,16.0311027778912,-0.246050361355146
490,"Strategy 2","Group 2",1250478.2501936,16.9862002797646,-0.0961504762656004
491,"Strategy 2","Group 2",1405212.50362866,16.8096334609279,0.210350400968631
492,"Strategy 2","Group 2",1286982.11929152,15.8237457948849,-0.658341192422009
493,"Strategy 2","Group 2",1425607.48902932,14.80298170418,0.981660038815128
494,"Strategy 2","Group 2",1436816.3282097,16.6656685764472,-0.00733336128030544
495,"Strategy 2","Group 2",1535122.6218958,15.8912450946599,0.595186560548645
496,"Strategy 2","Group 2",1397476.91454287,15.0692907815474,3.06557141003695
497,"Strategy 2","Group 2",1173628.41874222,16.1958184238937,-2.09391695411275
498,"Strategy 2","Group 2",987418.474812827,14.2570297428841,0.721662345030926
499,"Strategy 2","Group 2",1155023.35782754,16.4158534477035,-1.26060449576089
500,"Strategy 2","Group 2",1045848.90145418,17.1381716274896,1.5128036573121
501,"Strategy 2","Group 2",1180425.37221187,15.0039801132743,0.165718235530784
502,"Strategy 2","Group 2",1364567.64298842,16.1737906447316,-0.0650274758054183
503,"Strategy 2","Group 2",1435419.49576148,14.9663935653197,-0.437332401184275
504,"Strategy 2","Group 2",1143319.41300743,14.4639508690716,-1.777457801392
505,"Strategy 2","Group 2",870466.094118863,16.3188453613475,-0.393788784309373
506,"Strategy 2","Group 2",859519.40344354,15.5411572746476,-0.493730412847264
507,"Strategy 2","Group 2",1257507.14183963,15.9448162315979,-1.19757136685053
508,"Strategy 2","Group 2",1684916.26756249,15.1753514581125,0.956249157238522
509,"Strategy 2","Group 2",1143684.61275356,14.7621954461597,-1.31738476548657
510,"Strategy 2","Group 2",812655.492888915,15.6219478072166,-0.220698726799465
511,"Strategy 2","Group 2",1333201.84208459,16.6492318170249,0.739726462833121
512,"Strategy 2","Group 2",1486404.24190459,17.6487076315588,-0.270531075901458
513,"Strategy 2","Group 2",1147103.80260418,13.9965223744695,0.79135626987309
514,"Strategy 2","Group 2",1528443.78289935,16.3047728630006,-1.04133945905565
515,"Strategy 2","Group 2",1125082.47988441,16.9094224952504,2.89367396685989
516,"Strategy 2","Group 2",1158556.86737982,15.1748834343412,0.246865197203021
517,"Strategy 2","Group 2",1501981.29394105,13.3840823649878,-0.130297881983779
518,"Strategy 2","Group 2",1314034.65723339,14.6121767268502,-0.747444654060643
519,"Strategy 2","Group 2",1722095.07558746,17.6603044735579,-0.905613796284671
520,"Strategy 2","Group 2",1094336.29204218,13.4093032173337,-1.07346777749655
521,"Strategy 2","Group 2",1423649.12867477,15.7514324039313,0.580424347608177
522,"Strategy 2","Group 2",1414430.79091426,14.9743016456955,-0.080556162094527
523,"Strategy 2","Group 2",1110076.62446619,16.6921929419374,0.0116698381265822
524,"Strategy 2","Group 2",945983.882502275,14.0113062156855,0.249477680434685
525,"Strategy 2","Group 2",1536239.33874314,14.5975925628355,0.653337671504537
526,"Strategy 2","Group 2",1411691.21483583,14.8735979664451,1.33455227388484
527,"Strategy 2","Group 2",1587245.34952246,17.03583199196,-0.32755079506121
528,"Strategy 2","Group 2",996926.873243498,16.0730342303401,0.01166534321394
529,"Strategy 2","Group 2",1314886.83505035,14.4854537726676,0.822170019974375
530,"Strategy 2","Group 2",1385479.87129028,17.0992808853452,0.411374105137656
531,"Strategy 2","Group 2",1100985.89118909,16.1053768287127,-0.837118972682981
532,"Strategy 2","Group 2",1226371.51701827,16.3922427352049,0.85969607065478
533,"Strategy 2","Group 2",1277096.3222336,16.5935629215879,-0.762057458380165
534,"Strategy 2","Group 2",988439.762694544,13.8285401366451,-1.09696122742854
535,"Strategy 2","Group 2",1153172.81239015,15.0945237557948,0.48463079965415
536,"Strategy 2","Group 2",1472900.1401574,16.9873821376102,1.8452329538038
537,"Strategy 2","Group 2",2020561.23221707,15.0589888282129,0.400431913969756
538,"Strategy 2","Group 2",1023409.9626574,16.6434583735412,0.547774994353252
539,"Strategy 2","Group 2",1177790.61062365,14.5358218883535,1.36810213106133
540,"Strategy 2","Group 2",1066243.06299495,14.9045052273321,2.94662902576309
541,"Strategy 2","Group 2",1024762.03658121,15.6959824526525,-0.509169687986069
542,"Strategy 2","Group 2",865928.067041497,16.3114197410972,0.7516108667394
543,"Strategy 2","Group 2",973645.555121972,15.3052045975454,0.115522360800247
544,"Strategy 2","Group 2",1515539.62722237,16.1981590637017,0.560240903728302
545,"Strategy 2","Group 2",1073972.12417644,16.5097861682417,0.17687399173263
546,"Strategy 2","Group 2",1577890.14495003,15.8930816026905,0.451855597814854
547,"Strategy 2","Group 2",907711.392726632,14.4355762869924,2.09618240931773
548,"Strategy 2","Group 2",1059154.60869986,15.6586545233559,-0.368741093115808
549,"Strategy 2","Group 2",1032901.84142914,15.6256734777557,1.21224598337767
550,"Strategy 2","Group 2",882752.865469339,17.2815639210726,1.79649523150852
551,"Strategy 2","Group 2",994855.889902553,15.866400526135,-0.635005151399195
552,"Strategy 2","Group 2",1200323.2469156,15.7835198580471,1.60607167410559
553,"Strategy 2","Group 2",1132725.48746437,16.3020749914586,1.81084528112741
554,"Strategy 2","Group 2",1378571.01838257,16.3233478588494,-0.813823954364446
555,"Strategy 2","Group 2",1675210.15877539,16.0761043047746,-1.71758144831784
556,"Strategy 2","Group 2",1142946.4762742,16.4368026824749,0.522280897974556
557,"Strategy 2","Group 2",1027276.38562732,15.986916193822,-0.224525105875792
558,"Strategy 2","Group 2",1476500.45939866,15.6353156316307,0.976652693081326
559,"Strategy 2","Group 2",1219074.21822573,15.4357193395697,0.101959345256949
560,"Strategy 2","Group 2",953797.990604226,14.9946853728569,0.542208844876002
561,"Strategy 2","Group 2",1134935.08349133,15.2687204322315,0.437728485097126
562,"Strategy 2","Group 2",1380204.65612102,14.5564464382869,-1.0360969246426
563,"Strategy 2","Group 2",887683.710612475,16.7805828637877,0.189662635132317
564,"Strategy 2","Group 2",1262507.84710263,15.9380028839731,1.61286057800268
565,"Strategy 2","Group 2",1267989.34043123,16.0055569178973,0.250573177353422
566,"Strategy 2","Group 2",1125124.93263339,15.4197710853957,0.289336452807144
567,"Strategy 2","Group 2",1290848.44418746,15.8118298263983,0.931151217357867
568,"Strategy 2","Group 2",1013702.48342669,14.7478657905195,-1.19365369910903
569,"Strategy 2","Group 2",1731851.1781054,14.0114395727908,2.04297769339809
570,"Strategy 2","Group 2",867899.013080983,15.565175649757,-1.36635526038132
571,"Strategy 2","Group 2",1119031.24273113,14.7543870243294,0.156656899673951
572,"Strategy 2","Group 2",1422623.01697098,16.0531431955737,-0.358456218021973
573,"Strategy 2","Group 2",1358617.41057799,14.6257898187763,-0.0365118787804847
574,"Strategy 2","Group 2",1383939.7224656,15.3210887848145,-0.854748928669218
575,"Strategy 2","Group 2",2156116.34346624,16.9680622102929,0.135058598794794
576,"Strategy 2","Group 2",1358430.65029107,16.821370809584,1.22148508410251
577,"Strategy 2","Group 2",870157.247035559,15.5682011646517,-0.753080729909774
578,"Strategy 2","Group 2",1122463.61392961,15.9703983974001,0.579109063245369
579,"Strategy 2","Group 2",1069165.26643567,15.2445067954823,-0.395181571683664
580,"Strategy 2","Group 2",1031881.58653211,16.9837005225156,0.20921537205786
581,"Strategy 2","Group 2",1242926.12751935,16.3042822654888,-1.33589909092544
582,"Strategy 2","Group 2",1516519.03507907,17.7402172290434,0.325085016190384
583,"Strategy 2","Group 2",1220636.93985825,14.739268830321,-1.094730377788
584,"Strategy 2","Group 2",1579522.5351376,14.7179156083176,0.365653225543484
585,"Strategy 2","Group 2",948701.714738162,13.5321655316184,2.07293365286313
586,"Strategy 2","Group 2",1207320.4912551,16.0766548850401,2.10103619736174
587,"Strategy 2","Group 2",1500322.80202439,17.1065414855145,-0.334842934024658
588,"Strategy 2","Group 2",867771.940742979,14.3622325870355,0.902689474226348
589,"Strategy 2","Group 2",1333604.8422529,15.5153968704047,0.140414546511917
590,"Strategy 2","Group 2",1719706.4112197,16.6585709824175,-0.203004026939034
591,"Strategy 2","Group 2",1282575.19485017,15.3099482400035,-1.25748236743669
592,"Strategy 2","Group 2",836350.841217858,15.9744617257914,0.0922881228320596
593,"Strategy 2","Group 2",1277009.38023197,13.9127271140163,-2.80701651582897
594,"Strategy 2","Group 2",926100.305521536,15.126084524928,0.608923344195634
595,"Strategy 2","Group 2",1360262.20702846,15.0667998681017,-0.21005979447689
596,"Strategy 2","Group 2",1507267.57044104,14.8108497542352,-1.46270853547812
597,"Strategy 2","Group 2",1106123.08318339,16.3964234951986,0.0936630145380038
598,"Strategy 2","Group 2",1104956.4810695,16.6291211377688,1.01717795853043
599,"Strategy 2","Group 2",960141.625761712,14.658774319671,-0.958647111236125
600,"Strategy 2","Group 2",1416752.66526729,16.7750212732284,-1.74208754837691
601,"Strategy 2","Group 2",925219.848279601,15.1345642528172,1.6740351110303
602,"Strategy 2","Group 2",1128627.7691558,17.3254803150424,-1.16030899217237
603,"Strategy 2","Group 2",1125247.07086852,13.0600711724856,0.612192313791615
604,"Strategy 2","Group 2",1453724.85947468,16.3936544277506,0.058825926676833
605,"Strategy 2","Group 2",1339904.42832058,14.4980827096786,-0.735060507826834
606,"Strategy 2","Group 2",878950.090817811,14.9046630871761,-0.848028638738763
607,"Strategy 2","Group 2",1403664.4321376,15.2254277297444,-2.01685712256894
608,"Strategy 2","Group 2",1476281.41522044,13.8635911576367,-0.519542201587944
609,"Strategy 2","Group 2",1381176.36529977,16.4121690691719,0.452188242509185
610,"Strategy 2","Group 2",1071111.99953008,16.0421052525754,0.167202882967082
611,"Strategy 2","Group 2",966206.843638454,16.5466683761755,-1.5612189036971
612,"Strategy 2","Group 2",1058390.75582964,15.1641445670645,-0.568549160663436
613,"Strategy 2","Group 2",968803.916887204,14.1196988388183,-0.506743301449157
614,"Strategy 2","Group 2",1116977.80838736,15.495444526184,-0.0289995837555337
615,"Strategy 2","Group 2",1372263.83187803,14.0212592801033,1.02446202624325
616,"Strategy 2","Group 2",1396844.45507096,14.7055214749026,-0.19753170525573
617,"Strategy 2","Group 2",1210950.53770105,16.0061036411245,0.701988669311054
618,"Strategy 2","Group 2",1237165.07870703,17.7300340518234,-0.884357269376816
619,"Strategy 2","Group 2",1237882.65735905,13.8996128826971,-0.140936568212085
620,"Strategy 2","Group 2",1032644.5975394,13.7711179900581,1.18577240165483
621,"Strategy 2","Group 2",1454706.37883746,14.1423074040483,-0.133891728577378
622,"Strategy 2","Group 2",1356961.26342714,15.3530959022579,0.215261833508801
623,"Strategy 2","Group 2",1138777.20880954,14.167487698044,-0.514160326512532
624,"Strategy 2","Group 2",1185175.84938271,14.2612070296881,-1.56259639970402
625,"Strategy 2","Group 2",1452578.20385193,14.261543807382,-0.845355037309765
626,"Strategy 2","Group 2",1176319.41426369,17.3726726668538,-3.03146400710394
627,"Strategy 2","Group 2",1717150.63126091,16.4126172137552,1.07546219501326
628,"Strategy 2","Group 2",2031186.5225842,14.9698115011633,-0.567126454090631
629,"Strategy 2","Group 2",1005950.5294419,14.5877888587216,-2.04638818522131
630,"Strategy 2","Group 2",997071.472090248,15.6762351909226,-0.410002424716827
631,"Strategy 2","Group 2",1321273.11978226,13.7156352253716,-0.798620813738828
632,"Strategy 2","Group 2",1052878.17898302,14.7507941685193,0.118114529765895
633,"Strategy 2","Group 2",987050.484134147,15.9528335322406,0.46817811369876
634,"Strategy 2","Group 2",1337607.41283636,16.7391457576681,-1.71192159620568
635,"Strategy 2","Group 2",867208.601130257,15.3806888919869,0.619790640002891
636,"Strategy 2","Group 2",1187788.88287276,16.6330977304176,0.604120001269372
637,"Strategy 2","Group 2",1237290.89938677,15.332862518982,0.7876719512451
638,"Strategy 2","Group 2",1433998.56449574,15.0172860523157,0.476821213271436
639,"Strategy 2","Group 2",1292370.9979078,14.7488904941081,-0.391849787287814
640,"Strategy 2","Group 2",1271029.70524886,16.111754019577,0.0238933003652726
641,"Strategy 2","Group 2",1169422.39373653,14.3228357341863,-1.32186457183202
642,"Strategy 2","Group 2",1280080.91813034,15.6508164972012,0.594132880719025
643,"Strategy 2","Group 2",1175175.35463477,15.8229363542565,-0.0836274032526985
644,"Strategy 2","Group 2",1360798.55269653,15.9007598726333,0.484898361547831
645,"Strategy 2","Group 2",1121094.32052281,16.1769277390121,-0.227131377858384
646,"Strategy 2","Group 2",1379205.06155255,16.4848255453372,-0.261748583401363
647,"Strategy 2","Group 2",1236804.06631618,16.5230487963299,-0.899554115616124
648,"Strategy 2","Group 2",1101170.23592358,14.8047201075031,0.461491271246822
649,"Strategy 2","Group 2",1422635.31821424,15.5519472636112,-1.50346683689799
650,"Strategy 2","Group 2",1079415.19722855,14.7104120049891,-0.909912566263602
651,"Strategy 2","Group 2",1267722.72915686,15.4599671698703,-0.779270703402851
652,"Strategy 2","Group 2",1060607.30999717,15.5365875598639,0.657180786836273
653,"Strategy 2","Group 2",1330483.28874797,17.6504593426487,-0.00765827648599773
654,"Strategy 2","Group 2",1613954.79467335,16.2493307865925,0.0949943098511232
655,"Strategy 2","Group 2",1633044.64754609,15.2828339554615,1.3816148352713
656,"Strategy 2","Group 2",1783461.58066764,15.187197794774,-0.325003617850022
657,"Strategy 2","Group 2",1409955.20169214,14.9553865403504,0.753115147191119
658,"Strategy 2","Group 2",1326134.80641019,16.7326969911599,0.141932524948655
659,"Strategy 2","Group 2",1389064.36263295,16.751519263104,-0.33862931934524
660,"Strategy 2","Group 2",693130.413776582,13.7263819005199,-1.27291483804893
661,"Strategy 2","Group 2",982608.287223736,15.1480169682026,0.872563213657043
662,"Strategy 2","Group 2",1133754.41013714,17.4660756461921,-1.52363665618059
663,"Strategy 2","Group 2",1252639.31208045,14.9608073314935,-0.551457510563342
664,"Strategy 2","Group 2",1822424.1936007,14.8473820139066,2.24325817954046
665,"Strategy 2","Group 2",1714000.28917253,15.1547787609438,-0.757690914280257
666,"Strategy 2","Group 2",1119477.47089611,15.0228234193489,0.0243171040861869
667,"Strategy 2","Group 2",1336893.60572203,14.8008035292552,1.52880268255869
668,"Strategy 2","Group 2",1139710.99606803,16.3455257191175,0.580590289833836
669,"Strategy 2","Group 2",828412.265294031,14.8886888157607,-1.22966311671966
670,"Strategy 2","Group 2",1411088.66343296,14.5994317136523,-0.899831686888428
671,"Strategy 2","Group 2",1630073.78283621,14.6431764790946,-1.56971562866437
672,"Strategy 2","Group 2",1103812.34314525,17.6195364535082,-0.433157357493186
673,"Strategy 2","Group 2",907138.941729835,16.4698467820382,2.1582962965631
674,"Strategy 2","Group 2",1040627.93052027,14.1284862448456,0.00982364351300781
675,"Strategy 2","Group 2",1459537.59311914,15.8285985863633,-1.41612378624459
676,"Strategy 2","Group 2",974493.032878199,15.4747544148368,-1.17662549250262
677,"Strategy 2","Group 2",949148.244387279,15.4930707956716,-0.117760891116296
678,"Strategy 2","Group 2",1464088.75718349,16.6421083335793,-0.515598983213918
679,"Strategy 2","Group 2",961470.534955664,15.2920631939535,-0.49241440715592
680,"Strategy 2","Group 2",997014.588600553,14.707396475253,0.632263024214456
681,"Strategy 2","Group 2",1245770.96808987,12.4401743955214,-1.0206395120795
682,"Strategy 2","Group 2",1456670.519843,14.2765607836147,0.134423636957025
683,"Strategy 2","Group 2",1028157.79174644,16.9243360308752,0.80496401941723
684,"Strategy 2","Group 2",1332923.57209353,13.6285920145905,-0.668696669042496
685,"Strategy 2","Group 2",967119.428133084,17.2946107415576,0.464457671710834
686,"Strategy 2","Group 2",1439305.03894414,14.096800345023,-1.0493211376508
687,"Strategy 2","Group 2",1088093.17188622,17.9291263255,0.331691400309799
688,"Strategy 2","Group 2",1184465.99981075,14.7863518897259,0.198794502713626
689,"Strategy 2","Group 2",1046917.18788262,13.2734910371637,0.0345565854836562
690,"Strategy 2","Group 2",1105072.01246084,15.5736661862756,0.0821024538670937
691,"Strategy 2","Group 2",1071130.04904821,15.6950681440665,-1.18961419156276
692,"Strategy 2","Group 2",1047077.98490489,17.3461304933954,0.313180831493383
693,"Strategy 2","Group 2",1211927.78209812,16.3126802796136,-0.360614061182835
694,"Strategy 2","Group 2",825302.417842707,15.7420652256647,2.36124750627598
695,"Strategy 2","Group 2",1160144.55822024,12.6075268124755,-0.425854961144164
696,"Strategy 2","Group 2",1171687.81215308,15.9616798110207,0.945247342253543
697,"Strategy 2","Group 2",959887.907469881,15.7649020572084,-0.592190753864663
698,"Strategy 2","Group 2",1535152.50989925,16.5814113023803,-0.220498706699797
699,"Strategy 2","Group 2",1010679.7275435,15.0831147225301,-0.800132921568683
700,"Strategy 2","Group 2",1286350.28682103,15.3442462878313,-1.50208837102978
